Date,State,Market,Crop,Modal_Price
2021-04-15,Delhi,Azadpur,Onion,5254.032711471465
2021-04-16,Delhi,Azadpur,Onion,5184.090178678015
2021-04-17,Delhi,Azadpur,Onion,5141.063735169115
2021-04-18,Delhi,Azadpur,Onion,5045.488454209677
2021-04-19,Delhi,Azadpur,Onion,5144.900317510937
2021-04-20,Delhi,Azadpur,Onion,5184.576659405015
2021-04-21,Delhi,Azadpur,Onion,5128.412414535169
2021-04-22,Delhi,Azadpur,Onion,5218.865545977257
2021-04-23,Delhi,Azadpur,Onion,5146.473997724609
2021-04-24,Delhi,Azadpur,Onion,
2021-04-25,Delhi,Azadpur,Onion,5128.183565165403
2021-04-26,Delhi,Azadpur,Onion,5122.011167390799
2021-04-27,Delhi,Azadpur,Onion,5249.131498732846
2021-04-28,Delhi,Azadpur,Onion,5174.2504736659785
2021-04-29,Delhi,Azadpur,Onion,5186.605842231296
2021-04-30,Delhi,Azadpur,Onion,5218.032327456612
2021-05-01,Delhi,Azadpur,Onion,5159.841767464472
2021-05-02,Delhi,Azadpur,Onion,
2021-05-03,Delhi,Azadpur,Onion,5094.48650018245
2021-05-04,Delhi,Azadpur,Onion,5224.845935337012
2021-05-05,Delhi,Azadpur,Onion,5102.895099959525
2021-05-06,Delhi,Azadpur,Onion,5156.431470149886
2021-05-07,Delhi,Azadpur,Onion,5154.108145286885
2021-05-08,Delhi,Azadpur,Onion,5059.979651611201
2021-05-09,Delhi,Azadpur,Onion,5121.315557626151
2021-05-10,Delhi,Azadpur,Onion,
2021-05-11,Delhi,Azadpur,Onion,5094.2305651884
2021-05-12,Delhi,Azadpur,Onion,5107.448689634761
2021-05-13,Delhi,Azadpur,Onion,5220.767381133852
2021-05-14,Delhi,Azadpur,Onion,5069.072646821414
2021-05-15,Delhi,Azadpur,Onion,5053.232874296274
2021-05-16,Delhi,Azadpur,Onion,5159.57797628356
2021-05-17,Delhi,Azadpur,Onion,5102.446666149667
2021-05-18,Delhi,Azadpur,Onion,5136.874257914418
2021-05-19,Delhi,Azadpur,Onion,5199.6790429845305
2021-05-20,Delhi,Azadpur,Onion,
2021-05-21,Delhi,Azadpur,Onion,5178.1300460315915
2021-05-22,Delhi,Azadpur,Onion,5100.64232602238
2021-05-23,Delhi,Azadpur,Onion,5098.125376207381
2021-05-24,Delhi,Azadpur,Onion,5116.93936660005
2021-05-25,Delhi,Azadpur,Onion,5123.05631654982
2021-05-26,Delhi,Azadpur,Onion,5039.372820157537
2021-05-27,Delhi,Azadpur,Onion,5132.835586732644
2021-05-28,Delhi,Azadpur,Onion,5070.014428393825
2021-05-29,Delhi,Azadpur,Onion,5042.785987194666
2021-05-30,Delhi,Azadpur,Onion,5100.616301514934
2021-05-31,Delhi,Azadpur,Onion,5082.193038258299
2021-06-01,Delhi,Azadpur,Onion,5118.242733706528
2021-06-02,Delhi,Azadpur,Onion,5168.512311697102
2021-06-03,Delhi,Azadpur,Onion,5139.933054769913
2021-06-04,Delhi,Azadpur,Onion,5075.701909883846
2021-06-05,Delhi,Azadpur,Onion,
2021-06-06,Delhi,Azadpur,Onion,4998.172410030241
2021-06-07,Delhi,Azadpur,Onion,5187.293878597389
2021-06-08,Delhi,Azadpur,Onion,4978.2283654535295
2021-06-09,Delhi,Azadpur,Onion,5004.03856377162
2021-06-10,Delhi,Azadpur,Onion,5055.4660094470155
2021-06-11,Delhi,Azadpur,Onion,4958.751836553382
2021-06-12,Delhi,Azadpur,Onion,4950.704201695483
2021-06-13,Delhi,Azadpur,Onion,5118.443243892119
2021-06-14,Delhi,Azadpur,Onion,5031.292515130213
2021-06-15,Delhi,Azadpur,Onion,5029.244075870263
2021-06-16,Delhi,Azadpur,Onion,5003.634493224682
2021-06-17,Delhi,Azadpur,Onion,5027.256408804076
2021-06-18,Delhi,Azadpur,Onion,5017.879124592846
2021-06-19,Delhi,Azadpur,Onion,5040.917434918436
2021-06-20,Delhi,Azadpur,Onion,5062.409278712226
2021-06-21,Delhi,Azadpur,Onion,4952.384995308801
2021-06-22,Delhi,Azadpur,Onion,5023.079614455682
2021-06-23,Delhi,Azadpur,Onion,5006.431156209641
2021-06-24,Delhi,Azadpur,Onion,5006.136947705125
2021-06-25,Delhi,Azadpur,Onion,4940.743677767646
2021-06-26,Delhi,Azadpur,Onion,4954.634606893963
2021-06-27,Delhi,Azadpur,Onion,5062.385581898464
2021-06-28,Delhi,Azadpur,Onion,5072.38854605873
2021-06-29,Delhi,Azadpur,Onion,5043.940370718592
2021-06-30,Delhi,Azadpur,Onion,5055.688741055678
2021-07-01,Delhi,Azadpur,Onion,4971.779432700611
2021-07-02,Delhi,Azadpur,Onion,4973.651863943393
2021-07-03,Delhi,Azadpur,Onion,4942.110144918361
2021-07-04,Delhi,Azadpur,Onion,4976.857976241515
2021-07-05,Delhi,Azadpur,Onion,4948.257267268179
2021-07-06,Delhi,Azadpur,Onion,4960.311222322154
2021-07-07,Delhi,Azadpur,Onion,4962.384751071154
2021-07-08,Delhi,Azadpur,Onion,5063.275651013043
2021-07-09,Delhi,Azadpur,Onion,4938.8627358108915
2021-07-10,Delhi,Azadpur,Onion,4930.529759322378
2021-07-11,Delhi,Azadpur,Onion,
2021-07-12,Delhi,Azadpur,Onion,5062.908611888464
2021-07-13,Delhi,Azadpur,Onion,4996.832921638207
2021-07-14,Delhi,Azadpur,Onion,4925.605881445187
2021-07-15,Delhi,Azadpur,Onion,4955.847945749829
2021-07-16,Delhi,Azadpur,Onion,5031.518585827915
2021-07-17,Delhi,Azadpur,Onion,4988.916286982292
2021-07-18,Delhi,Azadpur,Onion,4912.753087650516
2021-07-19,Delhi,Azadpur,Onion,4945.077234574519
2021-07-20,Delhi,Azadpur,Onion,4952.320185529322
2021-07-21,Delhi,Azadpur,Onion,4866.920396354979
2021-07-22,Delhi,Azadpur,Onion,4836.797485609606
2021-07-23,Delhi,Azadpur,Onion,4988.306587946107
2021-07-24,Delhi,Azadpur,Onion,4787.024515703567
2021-07-25,Delhi,Azadpur,Onion,4938.097753003668
2021-07-26,Delhi,Azadpur,Onion,4974.364290204949
2021-07-27,Delhi,Azadpur,Onion,4994.986227663949
2021-07-28,Delhi,Azadpur,Onion,4980.533359743664
2021-07-29,Delhi,Azadpur,Onion,5007.854769562875
2021-07-30,Delhi,Azadpur,Onion,4899.398733663628
2021-07-31,Delhi,Azadpur,Onion,4937.312019637197
2021-08-01,Delhi,Azadpur,Onion,4941.417943879269
2021-08-02,Delhi,Azadpur,Onion,
2021-08-03,Delhi,Azadpur,Onion,4929.60879882794
2021-08-04,Delhi,Azadpur,Onion,4979.823537018893
2021-08-05,Delhi,Azadpur,Onion,4979.2087943635515
2021-08-06,Delhi,Azadpur,Onion,4885.172526924857
2021-08-07,Delhi,Azadpur,Onion,4843.573331344263
2021-08-08,Delhi,Azadpur,Onion,4894.144154522733
2021-08-09,Delhi,Azadpur,Onion,4942.277059195695
2021-08-10,Delhi,Azadpur,Onion,4948.917998890989
2021-08-11,Delhi,Azadpur,Onion,4970.19312169245
2021-08-12,Delhi,Azadpur,Onion,
2021-08-13,Delhi,Azadpur,Onion,4937.166018112478
2021-08-14,Delhi,Azadpur,Onion,4895.31075606086
2021-08-15,Delhi,Azadpur,Onion,4900.064033964092
2021-08-16,Delhi,Azadpur,Onion,4877.917124717705
2021-08-17,Delhi,Azadpur,Onion,4898.49202917141
2021-08-18,Delhi,Azadpur,Onion,4922.9878566935095
2021-08-19,Delhi,Azadpur,Onion,4839.548005401956
2021-08-20,Delhi,Azadpur,Onion,4869.349757469379
2021-08-21,Delhi,Azadpur,Onion,4908.186010519002
2021-08-22,Delhi,Azadpur,Onion,4978.544997011799
2021-08-23,Delhi,Azadpur,Onion,4916.639409409728
2021-08-24,Delhi,Azadpur,Onion,4836.398251752339
2021-08-25,Delhi,Azadpur,Onion,4849.927432332087
2021-08-26,Delhi,Azadpur,Onion,4837.229786454985
2021-08-27,Delhi,Azadpur,Onion,4780.200696451365
2021-08-28,Delhi,Azadpur,Onion,4837.384253522194
2021-08-29,Delhi,Azadpur,Onion,
2021-08-30,Delhi,Azadpur,Onion,4922.74625474973
2021-08-31,Delhi,Azadpur,Onion,4767.355446821527
2021-09-01,Delhi,Azadpur,Onion,4866.826421677031
2021-09-02,Delhi,Azadpur,Onion,4828.472024453762
2021-09-03,Delhi,Azadpur,Onion,4818.022823236235
2021-09-04,Delhi,Azadpur,Onion,4934.470364674297
2021-09-05,Delhi,Azadpur,Onion,4859.555035044588
2021-09-06,Delhi,Azadpur,Onion,4794.508769129185
2021-09-07,Delhi,Azadpur,Onion,4840.5031870917
2021-09-08,Delhi,Azadpur,Onion,4868.51917599729
2021-09-09,Delhi,Azadpur,Onion,4868.365379583932
2021-09-10,Delhi,Azadpur,Onion,4796.532944383136
2021-09-11,Delhi,Azadpur,Onion,4738.2603041434795
2021-09-12,Delhi,Azadpur,Onion,4870.463954442223
2021-09-13,Delhi,Azadpur,Onion,4754.578779791659
2021-09-14,Delhi,Azadpur,Onion,4825.161553555077
2021-09-15,Delhi,Azadpur,Onion,4715.974686850982
2021-09-16,Delhi,Azadpur,Onion,4845.468166245389
2021-09-17,Delhi,Azadpur,Onion,4872.2038045280715
2021-09-18,Delhi,Azadpur,Onion,4740.667269685035
2021-09-19,Delhi,Azadpur,Onion,4860.154173945413
2021-09-20,Delhi,Azadpur,Onion,4782.3835507419035
2021-09-21,Delhi,Azadpur,Onion,4876.537139883581
2021-09-22,Delhi,Azadpur,Onion,4847.609111543449
2021-09-23,Delhi,Azadpur,Onion,4929.276718968519
2021-09-24,Delhi,Azadpur,Onion,4815.169199872481
2021-09-25,Delhi,Azadpur,Onion,
2021-09-26,Delhi,Azadpur,Onion,4862.622498511799
2021-09-27,Delhi,Azadpur,Onion,
2021-09-28,Delhi,Azadpur,Onion,4841.351935888395
2021-09-29,Delhi,Azadpur,Onion,4941.825163629213
2021-09-30,Delhi,Azadpur,Onion,4868.528824124704
2021-10-01,Delhi,Azadpur,Onion,4868.471532528256
2021-10-02,Delhi,Azadpur,Onion,4739.545392087721
2021-10-03,Delhi,Azadpur,Onion,4851.044574583874
2021-10-04,Delhi,Azadpur,Onion,4904.706611906689
2021-10-05,Delhi,Azadpur,Onion,4846.10400264198
2021-10-06,Delhi,Azadpur,Onion,4872.976754094832
2021-10-07,Delhi,Azadpur,Onion,4807.752476051734
2021-10-08,Delhi,Azadpur,Onion,4992.617769214838
2021-10-09,Delhi,Azadpur,Onion,4840.115110444208
2021-10-10,Delhi,Azadpur,Onion,4819.499068868675
2021-10-11,Delhi,Azadpur,Onion,4835.425547916806
2021-10-12,Delhi,Azadpur,Onion,4820.845637003059
2021-10-13,Delhi,Azadpur,Onion,4889.9274999683375
2021-10-14,Delhi,Azadpur,Onion,4840.575554254946
2021-10-15,Delhi,Azadpur,Onion,4860.848194388574
2021-10-16,Delhi,Azadpur,Onion,4798.313011109822
2021-10-17,Delhi,Azadpur,Onion,4823.641927219703
2021-10-18,Delhi,Azadpur,Onion,4894.904871621551
2021-10-19,Delhi,Azadpur,Onion,4917.0216738626605
2021-10-20,Delhi,Azadpur,Onion,4795.849567894255
2021-10-21,Delhi,Azadpur,Onion,4811.350865419459
2021-10-22,Delhi,Azadpur,Onion,4858.811743962902
2021-10-23,Delhi,Azadpur,Onion,4823.274250858277
2021-10-24,Delhi,Azadpur,Onion,4841.72424157862
2021-10-25,Delhi,Azadpur,Onion,4777.376517100046
2021-10-26,Delhi,Azadpur,Onion,4905.9585350193665
2021-10-27,Delhi,Azadpur,Onion,4910.485106083238
2021-10-28,Delhi,Azadpur,Onion,4760.628389466088
2021-10-29,Delhi,Azadpur,Onion,4974.562023742802
2021-10-30,Delhi,Azadpur,Onion,4893.787959852763
2021-10-31,Delhi,Azadpur,Onion,4852.210341284686
2021-11-01,Delhi,Azadpur,Onion,4838.657135294347
2021-11-02,Delhi,Azadpur,Onion,4918.789254801562
2021-11-03,Delhi,Azadpur,Onion,4901.556555699244
2021-11-04,Delhi,Azadpur,Onion,4798.195480843176
2021-11-05,Delhi,Azadpur,Onion,4922.552785395697
2021-11-06,Delhi,Azadpur,Onion,4874.243217428788
2021-11-07,Delhi,Azadpur,Onion,4845.980454881334
2021-11-08,Delhi,Azadpur,Onion,4811.897314015435
2021-11-09,Delhi,Azadpur,Onion,4876.55412156845
2021-11-10,Delhi,Azadpur,Onion,4845.527142009875
2021-11-11,Delhi,Azadpur,Onion,4905.771272625063
2021-11-12,Delhi,Azadpur,Onion,4884.357179080708
2021-11-13,Delhi,Azadpur,Onion,4813.537646473418
2021-11-14,Delhi,Azadpur,Onion,4989.3830219189385
2021-11-15,Delhi,Azadpur,Onion,4956.533782827526
2021-11-16,Delhi,Azadpur,Onion,4930.652890987814
2021-11-17,Delhi,Azadpur,Onion,4859.95763688814
2021-11-18,Delhi,Azadpur,Onion,4935.347092345704
2021-11-19,Delhi,Azadpur,Onion,4876.9439642342395
2021-11-20,Delhi,Azadpur,Onion,4989.5452124681815
2021-11-21,Delhi,Azadpur,Onion,4963.8967905698755
2021-11-22,Delhi,Azadpur,Onion,4971.326925076443
2021-11-23,Delhi,Azadpur,Onion,4939.118749272818
2021-11-24,Delhi,Azadpur,Onion,
2021-11-25,Delhi,Azadpur,Onion,4939.630463849729
2021-11-26,Delhi,Azadpur,Onion,4985.629759156741
2021-11-27,Delhi,Azadpur,Onion,4933.01882479281
2021-11-28,Delhi,Azadpur,Onion,4957.365714160329
2021-11-29,Delhi,Azadpur,Onion,
2021-11-30,Delhi,Azadpur,Onion,4958.773149915678
2021-12-01,Delhi,Azadpur,Onion,4947.895496118728
2021-12-02,Delhi,Azadpur,Onion,4965.867341676522
2021-12-03,Delhi,Azadpur,Onion,4920.015352457459
2021-12-04,Delhi,Azadpur,Onion,5049.629659848995
2021-12-05,Delhi,Azadpur,Onion,5038.272000661488
2021-12-06,Delhi,Azadpur,Onion,4980.879393471681
2021-12-07,Delhi,Azadpur,Onion,5043.9641627509345
2021-12-08,Delhi,Azadpur,Onion,5026.615727267401
2021-12-09,Delhi,Azadpur,Onion,4955.6698806569575
2021-12-10,Delhi,Azadpur,Onion,5000.955285480604
2021-12-11,Delhi,Azadpur,Onion,4939.385450093006
2021-12-12,Delhi,Azadpur,Onion,4962.614288786007
2021-12-13,Delhi,Azadpur,Onion,4986.658514408358
2021-12-14,Delhi,Azadpur,Onion,4981.582987417866
2021-12-15,Delhi,Azadpur,Onion,4960.655135411607
2021-12-16,Delhi,Azadpur,Onion,4998.570855691335
2021-12-17,Delhi,Azadpur,Onion,5100.162053789549
2021-12-18,Delhi,Azadpur,Onion,4995.842268607256
2021-12-19,Delhi,Azadpur,Onion,5073.7878304662445
2021-12-20,Delhi,Azadpur,Onion,5007.281963681407
2021-12-21,Delhi,Azadpur,Onion,5139.459888795162
2021-12-22,Delhi,Azadpur,Onion,5023.617431475476
2021-12-23,Delhi,Azadpur,Onion,5065.851062938321
2021-12-24,Delhi,Azadpur,Onion,5120.279446764179
2021-12-25,Delhi,Azadpur,Onion,4976.975774117206
2021-12-26,Delhi,Azadpur,Onion,5133.759557511472
2021-12-27,Delhi,Azadpur,Onion,5091.748341860273
2021-12-28,Delhi,Azadpur,Onion,5076.237889359001
2021-12-29,Delhi,Azadpur,Onion,5017.720249530808
2021-12-30,Delhi,Azadpur,Onion,5121.58633991524
2021-12-31,Delhi,Azadpur,Onion,5033.001058627522
2022-01-01,Delhi,Azadpur,Onion,5092.613094154252
2022-01-02,Delhi,Azadpur,Onion,5050.878302626213
2022-01-03,Delhi,Azadpur,Onion,5034.662330381277
2022-01-04,Delhi,Azadpur,Onion,5113.029619165922
2022-01-05,Delhi,Azadpur,Onion,5051.016969238153
2022-01-06,Delhi,Azadpur,Onion,5122.090205067476
2022-01-07,Delhi,Azadpur,Onion,5162.715682627948
2022-01-08,Delhi,Azadpur,Onion,5190.012451242452
2022-01-09,Delhi,Azadpur,Onion,5143.1045667299595
2022-01-10,Delhi,Azadpur,Onion,5087.941388137114
2022-01-11,Delhi,Azadpur,Onion,5027.965867151111
2022-01-12,Delhi,Azadpur,Onion,5164.626319383296
2022-01-13,Delhi,Azadpur,Onion,5187.944138964854
2022-01-14,Delhi,Azadpur,Onion,5127.416137414924
2022-01-15,Delhi,Azadpur,Onion,5097.576049797727
2022-01-16,Delhi,Azadpur,Onion,5278.466188759665
2022-01-17,Delhi,Azadpur,Onion,5099.010524014085
2022-01-18,Delhi,Azadpur,Onion,5171.353082270493
2022-01-19,Delhi,Azadpur,Onion,5136.664070538789
2022-01-20,Delhi,Azadpur,Onion,
2022-01-21,Delhi,Azadpur,Onion,5195.626854217288
2022-01-22,Delhi,Azadpur,Onion,5176.988055508354
2022-01-23,Delhi,Azadpur,Onion,5158.204417265425
2022-01-24,Delhi,Azadpur,Onion,5196.348103413292
2022-01-25,Delhi,Azadpur,Onion,5144.086695277755
2022-01-26,Delhi,Azadpur,Onion,5342.927234611022
2022-01-27,Delhi,Azadpur,Onion,5221.811369764908
2022-01-28,Delhi,Azadpur,Onion,5197.140747280479
2022-01-29,Delhi,Azadpur,Onion,5149.6451438591575
2022-01-30,Delhi,Azadpur,Onion,5159.359277881458
2022-01-31,Delhi,Azadpur,Onion,5229.161377625461
2022-02-01,Delhi,Azadpur,Onion,5204.135302464504
2022-02-02,Delhi,Azadpur,Onion,5173.051913982526
2022-02-03,Delhi,Azadpur,Onion,5234.166422970349
2022-02-04,Delhi,Azadpur,Onion,5286.9493812230785
2022-02-05,Delhi,Azadpur,Onion,5257.154614535493
2022-02-06,Delhi,Azadpur,Onion,
2022-02-07,Delhi,Azadpur,Onion,5269.382185315918
2022-02-08,Delhi,Azadpur,Onion,5139.348332341892
2022-02-09,Delhi,Azadpur,Onion,5192.575575170568
2022-02-10,Delhi,Azadpur,Onion,5208.449406450982
2022-02-11,Delhi,Azadpur,Onion,5273.268082727076
2022-02-12,Delhi,Azadpur,Onion,5127.3854155845975
2022-02-13,Delhi,Azadpur,Onion,5161.647704250943
2022-02-14,Delhi,Azadpur,Onion,5262.408790095567
2022-02-15,Delhi,Azadpur,Onion,5235.509796081617
2022-02-16,Delhi,Azadpur,Onion,5249.9202069633675
2022-02-17,Delhi,Azadpur,Onion,5251.247853757008
2022-02-18,Delhi,Azadpur,Onion,5217.751007161318
2022-02-19,Delhi,Azadpur,Onion,5320.341232546041
2022-02-20,Delhi,Azadpur,Onion,5215.048878718152
2022-02-21,Delhi,Azadpur,Onion,5348.968718896529
2022-02-22,Delhi,Azadpur,Onion,5233.613005025719
2022-02-23,Delhi,Azadpur,Onion,5217.369713369666
2022-02-24,Delhi,Azadpur,Onion,5271.628430684594
2022-02-25,Delhi,Azadpur,Onion,5301.0637530744
2022-02-26,Delhi,Azadpur,Onion,5303.263011530682
2022-02-27,Delhi,Azadpur,Onion,5220.794409478101
2022-02-28,Delhi,Azadpur,Onion,5280.979823374691
2022-03-01,Delhi,Azadpur,Onion,5222.789200511706
2022-03-02,Delhi,Azadpur,Onion,5411.922263277543
2022-03-03,Delhi,Azadpur,Onion,
2022-03-04,Delhi,Azadpur,Onion,5300.96740222476
2022-03-05,Delhi,Azadpur,Onion,5321.304240223344
2022-03-06,Delhi,Azadpur,Onion,5310.742681445305
2022-03-07,Delhi,Azadpur,Onion,5332.516378344594
2022-03-08,Delhi,Azadpur,Onion,5393.166494760129
2022-03-09,Delhi,Azadpur,Onion,
2022-03-10,Delhi,Azadpur,Onion,5250.076438586261
2022-03-11,Delhi,Azadpur,Onion,5266.193559827355
2022-03-12,Delhi,Azadpur,Onion,5273.221633503037
2022-03-13,Delhi,Azadpur,Onion,5352.863969491708
2022-03-14,Delhi,Azadpur,Onion,5269.337307003404
2022-03-15,Delhi,Azadpur,Onion,5327.813281494386
2022-03-16,Delhi,Azadpur,Onion,5373.642655928235
2022-03-17,Delhi,Azadpur,Onion,5378.557568273027
2022-03-18,Delhi,Azadpur,Onion,5318.95612497397
2022-03-19,Delhi,Azadpur,Onion,5233.471441719395
2022-03-20,Delhi,Azadpur,Onion,5183.9268696504705
2022-03-21,Delhi,Azadpur,Onion,5342.29010884121
2022-03-22,Delhi,Azadpur,Onion,5360.463274230562
2022-03-23,Delhi,Azadpur,Onion,5297.7394216991515
2022-03-24,Delhi,Azadpur,Onion,5384.867790275947
2022-03-25,Delhi,Azadpur,Onion,5284.309428564001
2022-03-26,Delhi,Azadpur,Onion,5317.103538817025
2022-03-27,Delhi,Azadpur,Onion,5277.955702623775
2022-03-28,Delhi,Azadpur,Onion,5333.62266236924
2022-03-29,Delhi,Azadpur,Onion,5322.300934420742
2022-03-30,Delhi,Azadpur,Onion,5298.798245674108
2022-03-31,Delhi,Azadpur,Onion,5328.524866005232
2022-04-01,Delhi,Azadpur,Onion,5281.230518418179
2022-04-02,Delhi,Azadpur,Onion,5313.416902368487
2022-04-03,Delhi,Azadpur,Onion,5287.219047977006
2022-04-04,Delhi,Azadpur,Onion,5237.9245127928725
2022-04-05,Delhi,Azadpur,Onion,5286.376832036074
2022-04-06,Delhi,Azadpur,Onion,5269.079295271945
2022-04-07,Delhi,Azadpur,Onion,5288.182933791705
2022-04-08,Delhi,Azadpur,Onion,5415.879778456279
2022-04-09,Delhi,Azadpur,Onion,5258.733434786613
2022-04-10,Delhi,Azadpur,Onion,5290.976905667033
2022-04-11,Delhi,Azadpur,Onion,
2022-04-12,Delhi,Azadpur,Onion,5348.126550515135
2022-04-13,Delhi,Azadpur,Onion,5348.34246332839
2022-04-14,Delhi,Azadpur,Onion,5251.5454141317105
2022-04-15,Delhi,Azadpur,Onion,5401.390414890327
2022-04-16,Delhi,Azadpur,Onion,5314.2308126758335
2022-04-17,Delhi,Azadpur,Onion,5308.210983125414
2022-04-18,Delhi,Azadpur,Onion,5437.2942857686385
2022-04-19,Delhi,Azadpur,Onion,5378.729047323116
2022-04-20,Delhi,Azadpur,Onion,5403.802670523271
2022-04-21,Delhi,Azadpur,Onion,5394.533494075689
2022-04-22,Delhi,Azadpur,Onion,5346.90555668508
2022-04-23,Delhi,Azadpur,Onion,5321.249081593978
2022-04-24,Delhi,Azadpur,Onion,5322.830302978887
2022-04-25,Delhi,Azadpur,Onion,5419.3609685994425
2022-04-26,Delhi,Azadpur,Onion,
2022-04-27,Delhi,Azadpur,Onion,5269.285804018217
2022-04-28,Delhi,Azadpur,Onion,
2022-04-29,Delhi,Azadpur,Onion,5400.663692856361
2022-04-30,Delhi,Azadpur,Onion,5286.122407709436
2022-05-01,Delhi,Azadpur,Onion,5288.520628378421
2022-05-02,Delhi,Azadpur,Onion,5292.390392887561
2022-05-03,Delhi,Azadpur,Onion,5367.243687908553
2022-05-04,Delhi,Azadpur,Onion,5403.305012984207
2022-05-05,Delhi,Azadpur,Onion,5203.892902419678
2022-05-06,Delhi,Azadpur,Onion,5366.080677954575
2022-05-07,Delhi,Azadpur,Onion,5173.74619474985
2022-05-08,Delhi,Azadpur,Onion,5302.346371506841
2022-05-09,Delhi,Azadpur,Onion,5271.355711414224
2022-05-10,Delhi,Azadpur,Onion,5296.082570978471
2022-05-11,Delhi,Azadpur,Onion,5300.073020360759
2022-05-12,Delhi,Azadpur,Onion,5309.18384031837
2022-05-13,Delhi,Azadpur,Onion,5247.696646186245
2022-05-14,Delhi,Azadpur,Onion,5286.682705331687
2022-05-15,Delhi,Azadpur,Onion,5286.584800415603
2022-05-16,Delhi,Azadpur,Onion,5284.680243942391
2022-05-17,Delhi,Azadpur,Onion,5153.18393252069
2022-05-18,Delhi,Azadpur,Onion,5238.018145568072
2022-05-19,Delhi,Azadpur,Onion,5245.337010726759
2022-05-20,Delhi,Azadpur,Onion,5290.324788844088
2022-05-21,Delhi,Azadpur,Onion,5262.313222529965
2022-05-22,Delhi,Azadpur,Onion,5325.549253263285
2022-05-23,Delhi,Azadpur,Onion,5221.204970449213
2022-05-24,Delhi,Azadpur,Onion,5224.548277077297
2022-05-25,Delhi,Azadpur,Onion,5300.861449837723
2022-05-26,Delhi,Azadpur,Onion,5234.463028256041
2022-05-27,Delhi,Azadpur,Onion,5344.089522320198
2022-05-28,Delhi,Azadpur,Onion,5325.099567490991
2022-05-29,Delhi,Azadpur,Onion,5297.770005474993
2022-05-30,Delhi,Azadpur,Onion,5288.345780412951
2022-05-31,Delhi,Azadpur,Onion,5226.982804408324
2022-06-01,Delhi,Azadpur,Onion,
2022-06-02,Delhi,Azadpur,Onion,5204.707935967755
2022-06-03,Delhi,Azadpur,Onion,5260.937372079598
2022-06-04,Delhi,Azadpur,Onion,5250.763138291213
2022-06-05,Delhi,Azadpur,Onion,5240.271157976577
2022-06-06,Delhi,Azadpur,Onion,5221.228963199914
2022-06-07,Delhi,Azadpur,Onion,5183.52546420126
2022-06-08,Delhi,Azadpur,Onion,5233.276473622896
2022-06-09,Delhi,Azadpur,Onion,5278.437627393862
2022-06-10,Delhi,Azadpur,Onion,5256.713391145169
2022-06-11,Delhi,Azadpur,Onion,5192.479510365346
2022-06-12,Delhi,Azadpur,Onion,5216.039071319145
2022-06-13,Delhi,Azadpur,Onion,5183.328598798226
2022-06-14,Delhi,Azadpur,Onion,5242.328681313415
2022-06-15,Delhi,Azadpur,Onion,5198.178884902971
2022-06-16,Delhi,Azadpur,Onion,
2022-06-17,Delhi,Azadpur,Onion,5266.9145658427715
2022-06-18,Delhi,Azadpur,Onion,5224.539251727523
2022-06-19,Delhi,Azadpur,Onion,5209.474364504359
2022-06-20,Delhi,Azadpur,Onion,
2022-06-21,Delhi,Azadpur,Onion,
2022-06-22,Delhi,Azadpur,Onion,5185.2976174705045
2022-06-23,Delhi,Azadpur,Onion,5283.620277767405
2022-06-24,Delhi,Azadpur,Onion,5242.739144040358
2022-06-25,Delhi,Azadpur,Onion,
2022-06-26,Delhi,Azadpur,Onion,5252.411546639375
2022-06-27,Delhi,Azadpur,Onion,
2022-06-28,Delhi,Azadpur,Onion,5268.178987018594
2022-06-29,Delhi,Azadpur,Onion,5130.721537224559
2022-06-30,Delhi,Azadpur,Onion,5179.94029828304
2022-07-01,Delhi,Azadpur,Onion,5063.738202777384
2022-07-02,Delhi,Azadpur,Onion,5181.304102945073
2022-07-03,Delhi,Azadpur,Onion,5174.6173451633
2022-07-04,Delhi,Azadpur,Onion,5231.21223310176
2022-07-05,Delhi,Azadpur,Onion,5120.396174928135
2022-07-06,Delhi,Azadpur,Onion,5142.281136855071
2022-07-07,Delhi,Azadpur,Onion,5166.804755268704
2022-07-08,Delhi,Azadpur,Onion,5163.457448210718
2022-07-09,Delhi,Azadpur,Onion,5085.633982156184
2022-07-10,Delhi,Azadpur,Onion,5165.002843776499
2022-07-11,Delhi,Azadpur,Onion,5195.397589916291
2022-07-12,Delhi,Azadpur,Onion,5042.9640968120575
2022-07-13,Delhi,Azadpur,Onion,5233.624135327912
2022-07-14,Delhi,Azadpur,Onion,5158.324538871078
2022-07-15,Delhi,Azadpur,Onion,
2022-07-16,Delhi,Azadpur,Onion,5124.248872460385
2022-07-17,Delhi,Azadpur,Onion,5070.853583058005
2022-07-18,Delhi,Azadpur,Onion,5124.551401536317
2022-07-19,Delhi,Azadpur,Onion,5097.1262874085
2022-07-20,Delhi,Azadpur,Onion,5201.4350880547545
2022-07-21,Delhi,Azadpur,Onion,5031.0972285958505
2022-07-22,Delhi,Azadpur,Onion,5086.509154141487
2022-07-23,Delhi,Azadpur,Onion,5117.155181953383
2022-07-24,Delhi,Azadpur,Onion,5098.78771598208
2022-07-25,Delhi,Azadpur,Onion,5109.086670264252
